STN,YYYYMMDD,TG,SP,DR
  267,20240319,  103,   32,    0
  267,20240320,  102,    3,   20
  267,20240321,   82,    0,    6
  267,20240322,   88,    0,   34
  267,20240323,   65,   59,   31
  267,20240324,   70,   25,   55
  267,20240325,   72,   81,    0
  267,20240326,   74,   37,    0
  267,20240327,   87,    7,   12
  267,20240328,   83,   23,   18
  267,20240329,   99,   52,    0
  267,20240330,   80,    5,   34
  267,20240331,   98,   20,   11
  267,20240401,   93,   14,    0
  267,20240402,   95,   11,    0
  267,20240403,  104,   11,   69
  267,20240404,  107,   22,   45
  267,20240405,  121,   39,   38
  267,20240406,  153,   53,    0
  267,20240407,  134,   76,   13
  267,20240408,  138,   39,    3
  267,20240409,  111,    7,   28
  267,20240410,  108,   63,    3
  267,20240411,  128,    7,   21
  267,20240412,  133,   48,    0
  267,20240413,  143,   62,    0
  267,20240414,   97,   80,    0
  267,20240415,   82,   17,   73
  267,20240416,   86,   51,   32
  267,20240417,   63,   25,   18
  267,20240418,   75,   35,   33
  267,20240419,   82,   30,  101
  267,20240420,   73,   47,   16
  267,20240421,   67,   76,    8
  267,20240422,   57,   56,    2
  267,20240423,   55,   52,    9
  267,20240424,   67,   45,   44
  267,20240425,   61,   12,   55
  267,20240426,   71,   74,    4
  267,20240427,  107,   16,    8
  267,20240428,  118,   19,    7
  267,20240429,  125,   92,    0
  267,20240430,  154,   34,    0
  267,20240501,  163,   82,    2
  267,20240502,  184,   91,    0
  267,20240503,  120,    0,    4
  267,20240504,  125,   48,   24
  267,20240505,  116,   53,   58
  267,20240506,  129,   57,    0
  267,20240507,  123,   86,    0
  267,20240508,  120,   25,    7
  267,20240509,  114,   38,    0
  267,20240510,  127,   74,    0
  267,20240511,  155,   68,    0
  267,20240512,  183,   92,    0
  267,20240513,  183,   64,    4
  267,20240514,  207,   85,    0
  267,20240515,  179,   67,    0
  267,20240516,  173,   17,   21
  267,20240517,  176,   20,    2
  267,20240518,  185,   88,    0
  267,20240519,  181,   91,    0
  267,20240520,  160,   19,    7
  267,20240521,  187,   53,   33
  267,20240522,  159,   14,   36
  267,20240523,  155,   51,    0
  267,20240524,  158,   36,   46
  267,20240525,  157,   27,   50
  267,20240526,  161,   31,   23
  267,20240527,  152,   49,    0
  267,20240528,  148,   40,   42
  267,20240529,  150,   38,   37
  267,20240530,  150,   33,    9
  267,20240531,  157,   24,   12
  269,20231201,  -11,   78,    0
  269,20231202,   -9,   22,    0
  269,20231203,    9,   46,   40
  269,20231204,   14,    3,   51
  269,20231205,   11,    0,   31
  269,20231206,   31,   19,   34
  269,20231207,    2,    0,    0
  269,20231208,   48,    0,   32
  269,20231209,   79,    0,   56
  269,20231210,   90,    0,   98
  269,20231211,   80,    3,   43
  269,20231212,   74,   14,   63
  269,20231213,   75,    0,   12
  269,20231214,   54,   31,    2
  269,20231215,   80,    9,    0
  269,20231216,   84,    3,    0
  269,20231217,   85,   35,    0
  269,20231218,   78,    0,    8
  269,20231219,   79,    0,  149
  269,20231220,   84,   22,   41
  269,20231221,   93,    4,   67
  269,20231222,   77,    0,   48
  269,20231223,   97,    0,   45
  269,20231224,  118,    0,   74
  269,20231225,  111,   16,   71
  269,20231226,   71,    4,   21
  269,20231227,   67,    0,   49
  269,20231228,  104,   16,    3
  269,20231229,   91,    5,   36
  269,20231230,   74,   16,    0
  269,20231231,   86,   14,   24
  269,20240101,   73,   27,   76
  269,20240102,  101,    0,  137
  269,20240103,   92,   15,   75
  269,20240104,   67,   12,   36
  269,20240105,   65,    0,   92
  269,20240106,   23,    0,    0
  269,20240107,   -5,   49,    0
  269,20240108,  -17,   32,    0
  269,20240109,  -35,   85,    0
  269,20240110,  -38,   85,    0
  269,20240111,  -14,    0,    0
  269,20240112,   28,    7,   12
  269,20240113,   37,    0,   40
  269,20240114,   30,    2,   53
  269,20240115,   16,   37,   24
  269,20240116,    5,   43,    7
  269,20240117,  -11,    0,    0
  269,20240118,  -16,   82,    0
  269,20240119,    5,   87,    2
  269,20240120,    1,   44,    0
  269,20240121,   37,    0,    4
  269,20240122,   94,   51,   52
  269,20240123,   81,   50,   55
  269,20240124,  100,   48,    0
  269,20240125,   66,   13,   26
  269,20240126,   77,   33,   32
  269,20240127,   30,   81,    0
  269,20240128,   44,   90,    0
  269,20240129,   61,   53,    0
  269,20240130,   75,    4,   23
  269,20240131,   60,    0,   20
  269,20240201,   59,   72,    6
  269,20240202,   79,   13,    0
  269,20240203,  103,    8,   16
  269,20240204,   99,    0,    2
  269,20240205,   97,   11,    0
  269,20240206,  102,    3,   74
  269,20240207,   45,   39,   26
  269,20240208,   21,    0,  111
  269,20240209,   98,    8,   74
  269,20240210,  103,   16,    0
  269,20240211,   87,    0,   31
  269,20240212,   62,   42,    0
  269,20240213,   66,   50,   16
  269,20240214,  109,    0,  116
  269,20240215,  126,   15,   39
  269,20240216,  107,    2,   12
  269,20240217,   95,   13,    0
  269,20240218,   93,    0,  167
  269,20240219,   85,    0,   11
  269,20240220,   84,   10,    0
  269,20240221,   93,    0,   87
  269,20240222,   97,   15,   89
  269,20240223,   61,   11,   37
  269,20240224,   49,   16,   22
  269,20240225,   60,   17,    5
  269,20240226,   46,    0,    0
  269,20240227,   38,   87,    0
  269,20240228,   61,   19,    0
  269,20240229,   80,    0,  149
  269,20240301,   84,   40,    0
  269,20240302,   97,   85,    6
  269,20240303,  103,   37,    0
  269,20240304,   71,   44,    0
  269,20240305,   67,    0,   39
  269,20240306,   63,   40,    0
  269,20240307,   40,   65,    0
  269,20240308,   47,   89,    0
  269,20240309,   70,   66,    0
  269,20240310,   82,   51,    0
  269,20240311,   68,    0,   57
  269,20240312,   82,    1,   11
  269,20240313,  107,    0,   14
  269,20240314,  128,   79,    0
  269,20240315,  125,   40,   21
  269,20240316,   74,   22,   12
  269,20240317,   92,    6,   37
  269,20240318,  107,   47,    5
  269,20240319,  115,   37,    0
  269,20240320,  115,   13,    0
  269,20240321,   91,    4,    0
  269,20240322,   93,    0,   46
  269,20240323,   59,   59,   30
  269,20240324,   69,   22,   56
  269,20240325,   76,   74,    0
  269,20240326,   89,   41,    0
  269,20240327,   91,   11,   16
  269,20240328,   87,   24,   19
  269,20240329,  106,   39,    2
  269,20240330,   87,    6,   23
  269,20240331,   98,   20,    9
  269,20240401,   95,   22,    4
  269,20240402,   92,   10,   12
  269,20240403,  108,   10,   70
  269,20240404,  115,   25,   36
  269,20240405,  131,   45,   29
  269,20240406,  171,   61,    0
  269,20240407,  159,   73,    0
  269,20240408,  152,   36,    4
  269,20240409,  115,   22,   24
  269,20240410,  116,   69,    0
  269,20240411,  131,    0,   12
  269,20240412,  155,   47,    0
  269,20240413,  164,   61,    0
  269,20240414,  109,   68,    0
  269,20240415,   76,   21,   71
  269,20240416,   84,   50,   52
  269,20240417,   63,   43,   29
  269,20240418,   70,   45,   19
  269,20240419,   82,   32,  107
  269,20240420,   71,   43,   69
  269,20240421,   62,   55,   10
  269,20240422,   57,   53,    0
  269,20240423,   57,   55,   17
  269,20240424,   62,   41,   55
  269,20240425,   61,   16,   46
  269,20240426,   82,   64,    0
  269,20240427,  118,   15,    0
  269,20240428,  123,   16,    6
  269,20240429,  131,   67,    0
  269,20240430,  163,   39,   30
  269,20240501,  184,   81,    0
  269,20240502,  182,   72,    0
  269,20240503,  118,    7,   33
  269,20240504,  119,   32,   39
  269,20240505,  123,   53,    7
  269,20240506,  135,   47,    0
  269,20240507,  133,   92,    0
  269,20240508,  126,   20,    0
  269,20240509,  130,   56,    0
  269,20240510,  144,   84,    0
  269,20240511,  154,   70,    0
  269,20240512,  190,   91,    0
  269,20240513,  196,   70,    5
  269,20240514,  212,   85,    0
  269,20240515,  176,   35,    0
  269,20240516,  167,   23,   19
  269,20240517,  173,   13,    0
  269,20240518,  178,   54,    0
  269,20240519,  177,   79,    0
  269,20240520,  162,   36,    9
  269,20240521,  175,   48,   48
  269,20240522,  157,   16,   26
  269,20240523,  155,   38,    0
  269,20240524,  152,    4,   78
  269,20240525,  156,   15,   50
  269,20240526,  157,   35,   13
  269,20240527,  147,   25,   24
  269,20240528,  144,   50,   63
  269,20240529,  150,   28,   71
  269,20240530,  148,   31,   13
  269,20240531,  155,   21,   38
  270,20231201,  -36,   69,    0
  270,20231202,    1,   15,    9
  270,20231203,    5,   23,   28
  270,20231204,   10,   15,   53
  270,20231205,    2,   19,   57
  270,20231206,   26,    3,   25
  270,20231207,   10,   62,    0
  270,20231208,   35,    0,   25
  270,20231209,   73,    0,   67
  270,20231210,   82,    9,   98
  270,20231211,   83,   18,   50
  270,20231212,   60,    0,   51
  270,20231213,   68,    0,    2
  270,20231214,   50,   30,    7
  270,20231215,   62,   44,    0
  270,20231216,   81,    0,    0
  270,20231217,   89,   40,    0
  270,20231218,   89,    0,   14
  270,20231219,   85,    0,  166
  270,20231220,   80,    9,   62
  270,20231221,   88,   17,   29
  270,20231222,   69,    7,   33
  270,20231223,   80,    0,  160
  270,20231224,  109,    0,   42
  270,20231225,   97,    3,   67
  270,20231226,   70,   23,    9
  270,20231227,   60,    0,   40
  270,20231228,  104,    0,    9
  270,20231229,   87,   20,    4
  270,20231230,   77,   30,    0
  270,20231231,   81,   13,   51
  270,20240101,   69,    5,   75
  270,20240102,   89,    3,  173
  270,20240103,   83,   21,   35
  270,20240104,   43,    4,    3
  270,20240105,   36,    6,   72
  270,20240106,   16,    0,   25
  270,20240107,   -3,   48,    0
  270,20240108,  -10,   42,    0
  270,20240109,  -28,   87,    0
  270,20240110,  -30,   86,    0
  270,20240111,    3,    0,    0
  270,20240112,   34,   10,   16
  270,20240113,   45,   23,   29
  270,20240114,   38,   49,   12
  270,20240115,   22,   37,   36
  270,20240116,   11,   37,   24
  270,20240117,   -2,    2,    0
  270,20240118,    4,   68,    8
  270,20240119,   22,   80,   10
  270,20240120,   12,   14,    0
  270,20240121,   33,    0,   13
  270,20240122,   83,   73,   42
  270,20240123,   74,   33,   64
  270,20240124,   90,   57,    0
  270,20240125,   65,   29,    0
  270,20240126,   75,   48,   24
  270,20240127,   40,   84,    0
  270,20240128,   44,   78,    0
  270,20240129,   56,    6,    0
  270,20240130,   70,    1,    5
  270,20240131,   56,    0,   24
  270,20240201,   58,   86,    2
  270,20240202,   76,   17,    0
  270,20240203,   87,   24,    0
  270,20240204,   84,    9,   29
  270,20240205,   88,    5,    0
  270,20240206,   91,    3,   72
  270,20240207,   37,   46,    0
  270,20240208,   13,    0,  110
  270,20240209,   76,    6,   82
  270,20240210,   98,   21,    3
  270,20240211,   81,    7,   32
  270,20240212,   65,   15,    0
  270,20240213,   66,   20,   37
  270,20240214,   99,    0,  110
  270,20240215,  117,    5,   21
  270,20240216,   96,    3,   10
  270,20240217,   81,   37,    4
  270,20240218,   88,    0,  176
  270,20240219,   81,    0,    9
  270,20240220,   81,    0,   12
  270,20240221,   88,    0,   88
  270,20240222,   94,   23,   48
  270,20240223,   59,   25,   22
  270,20240224,   47,   14,   10
  270,20240225,   50,   19,   77
  270,20240226,   45,    0,    0
  270,20240227,   42,   52,    0
  270,20240228,   65,   10,    0
  270,20240229,   78,    0,  110
  270,20240301,   82,   44,    0
  270,20240302,   92,   81,    0
  270,20240303,   94,   37,    0
  270,20240304,   71,    1,    0
  270,20240305,   66,    0,   48
  270,20240306,   47,   10,    7
  270,20240307,   31,   14,    0
  270,20240308,   41,   90,    0
  270,20240309,   59,   72,    0
  270,20240310,   65,   50,    0
  270,20240311,   67,    3,    0
  270,20240312,   72,    4,    0
  270,20240313,   98,    1,   24
  270,20240314,  117,   63,    0
  270,20240315,  118,   16,    0
  270,20240316,   72,   30,    9
  270,20240317,   82,    4,   30
  270,20240318,   92,   34,   11
  270,20240319,  108,   24,    0
  270,20240320,  104,    2,   47
  270,20240321,   78,    0,    8
  270,20240322,   85,    0,   61
  270,20240323,   63,   66,   15
  270,20240324,   68,   31,   37
  270,20240325,   70,   50,    4
  270,20240326,   85,   46,    0
  270,20240327,   90,    1,   19
  270,20240328,   82,   21,   17
  270,20240329,  105,   52,    0
  270,20240330,   91,    5,   37
  270,20240331,   93,   17,   23
  270,20240401,   90,    5,    0
  270,20240402,   91,   35,    0
  270,20240403,  105,    5,   84
  270,20240404,  100,    3,   66
  270,20240405,  124,   35,   42
  270,20240406,  165,   51,    0
  270,20240407,  140,   77,   10
  270,20240408,  143,   30,    0
  270,20240409,  111,   18,   50
  270,20240410,  104,   63,    1
  270,20240411,  130,    4,   29
  270,20240412,  127,   56,    0
  270,20240413,  141,   51,    0
  270,20240414,   94,   87,    0
  270,20240415,   78,   26,   50
  270,20240416,   78,   60,   29
  270,20240417,   63,   63,   19
  270,20240418,   70,    8,   41
  270,20240419,   82,   34,   49
  270,20240420,   68,   41,   42
  270,20240421,   57,   72,    5
  270,20240422,   52,   63,    2
  270,20240423,   48,   51,   26
  270,20240424,   65,   45,   32
  270,20240425,   53,   15,   54
  270,20240426,   67,   47,   14
  270,20240427,  103,   11,    9
  270,20240428,  124,   23,   12
  270,20240429,  133,   91,    0
  270,20240430,  154,   40,   18
  270,20240501,  167,   79,    0
  270,20240502,  178,   90,    0
  270,20240503,  120,    0,    0
  270,20240504,  122,   53,   10
  270,20240505,  113,   24,   67
  270,20240506,  116,   69,    0
  270,20240507,  115,   60,    0
  270,20240508,  116,   27,    0
  270,20240509,  120,   50,    0
  270,20240510,  119,   53,    0
  270,20240511,  144,   80,    0
  270,20240512,  181,   90,    0
  270,20240513,  193,   86,    0
  270,20240514,  221,   93,    0
  270,20240515,  191,   80,    0
  270,20240516,  171,   33,   30
  270,20240517,  172,   38,    0
  270,20240518,  173,   74,    0
  270,20240519,  163,   92,    0
  270,20240520,  148,   11,   27
  270,20240521,  186,   69,   16
  270,20240522,  157,    7,   53
  270,20240523,  147,   31,    0
  270,20240524,  157,   36,   32
  270,20240525,  155,   20,   87
  270,20240526,  164,   49,   17
  270,20240527,  148,   48,    0
  270,20240528,  144,   44,   87
  270,20240529,  147,   35,   52
  270,20240530,  147,   28,    0
  270,20240531,  154,   25,    0
  273,20231201,  -10,   83,    0
  273,20231202,   -2,    9,    0
  273,20231203,    8,   24,   40
  273,20231204,   11,   14,   42
  273,20231205,    5,    0,   24
  273,20231206,   28,    6,   26
  273,20231207,    4,   19,    0
  273,20231208,   39,    0,   39
  273,20231209,   78,    0,   63
  273,20231210,   85,    4,   86
  273,20231211,   78,   32,   30
  273,20231212,   71,   10,   50
  273,20231213,   73,   12,    7
  273,20231214,   51,   22,   20
  273,20231215,   70,   13,    0
  273,20231216,   80,    0,    0
  273,20231217,   86,   31,    0
  273,20231218,   79,    0,   10
  273,20231219,   77,    0,  174
  273,20231220,   78,    9,   88
  273,20231221,   90,    9,   71
  273,20231222,   68,    0,   78
  273,20231223,   92,    0,   74
  273,20231224,  110,    0,   72
  273,20231225,  103,    7,   68
  273,20231226,   72,    4,   15
  273,20231227,   62,    0,   45
  273,20231228,  103,    3,    0
  273,20231229,   90,    3,   19
  273,20231230,   77,   29,    0
  273,20231231,   86,    8,   43
  273,20240101,   72,   13,   59
  273,20240102,   96,    0,  157
  273,20240103,   89,   12,   63
  273,20240104,   55,    6,   28
  273,20240105,   53,    0,  112
  273,20240106,   15,    0,    9
  273,20240107,   -6,   61,    0
  273,20240108,  -16,   35,    0
  273,20240109,  -35,   86,    0
  273,20240110,  -35,   84,    0
